,year,sample,yearSampleLabel,Cohort,CohortLabel,stattype,subject,grade,scale,jurisdiction,jurisLabel,variable,variableLabel,varValue,varValueLabel,value,isStatDisplayable,errorFlag
574,2019,R3,2019,1,Grade 4,SD:SD,MAT,4,MRPCM,GA,Georgia,TOTAL,All students,1,All students,32.1117908708858,1,0
575,2019,R3,2019,1,Grade 4,ALD:AD,MAT,4,MRPCM,HI,Hawaii,TOTAL,All students,1,All students,7.74626506364052,1,0
576,2019,R3,2019,1,Grade 4,ALD:BA,MAT,4,MRPCM,HI,Hawaii,TOTAL,All students,1,All students,38.6136662862777,1,0
577,2019,R3,2019,1,Grade 4,MN:MN,MAT,4,MRPCM,HI,Hawaii,TOTAL,All students,1,All students,238.567337144858,1,0
578,2019,R3,2019,1,Grade 4,ALD:PR,MAT,4,MRPCM,HI,Hawaii,TOTAL,All students,1,All students,32.0215083312331,1,0
579,2019,R3,2019,1,Grade 4,SD:SD,MAT,4,MRPCM,HI,Hawaii,TOTAL,All students,1,All students,32.3699230914928,1,0
580,2019,R3,2019,1,Grade 4,ALD:AD,MAT,4,MRPCM,IA,Iowa,TOTAL,All students,1,All students,8.30229362320513,1,0
581,2019,R3,2019,1,Grade 4,ALD:BA,MAT,4,MRPCM,IA,Iowa,TOTAL,All students,1,All students,38.9288436367458,1,0
582,2019,R3,2019,1,Grade 4,MN:MN,MAT,4,MRPCM,IA,Iowa,TOTAL,All students,1,All students,240.688738120696,1,0
583,2019,R3,2019,1,Grade 4,ALD:PR,MAT,4,MRPCM,IA,Iowa,TOTAL,All students,1,All students,33.6947816990564,1,0
584,2019,R3,2019,1,Grade 4,SD:SD,MAT,4,MRPCM,IA,Iowa,TOTAL,All students,1,All students,31.5339797389616,1,0
585,2019,R3,2019,1,Grade 4,ALD:AD,MAT,4,MRPCM,ID,Idaho,TOTAL,All students,1,All students,8.49482775452787,1,0
586,2019,R3,2019,1,Grade 4,ALD:BA,MAT,4,MRPCM,ID,Idaho,TOTAL,All students,1,All students,38.9245032690846,1,0
587,2019,R3,2019,1,Grade 4,MN:MN,MAT,4,MRPCM,ID,Idaho,TOTAL,All students,1,All students,241.898735184844,1,0
588,2019,R3,2019,1,Grade 4,ALD:PR,MAT,4,MRPCM,ID,Idaho,TOTAL,All students,1,All students,34.5294573882848,1,0
589,2019,R3,2019,1,Grade 4,SD:SD,MAT,4,MRPCM,ID,Idaho,TOTAL,All students,1,All students,30.6973370855684,1,0
590,2019,R3,2019,1,Grade 4,ALD:AD,MAT,4,MRPCM,IL,Illinois,TOTAL,All students,1,All students,8.03592249578002,1,0
591,2019,R3,2019,1,Grade 4,ALD:BA,MAT,4,MRPCM,IL,Illinois,TOTAL,All students,1,All students,38.7789764638053,1,0
592,2019,R3,2019,1,Grade 4,MN:MN,MAT,4,MRPCM,IL,Illinois,TOTAL,All students,1,All students,237.397321832596,1,0
593,2019,R3,2019,1,Grade 4,ALD:PR,MAT,4,MRPCM,IL,Illinois,TOTAL,All students,1,All students,30.4626992067507,1,0
594,2019,R3,2019,1,Grade 4,SD:SD,MAT,4,MRPCM,IL,Illinois,TOTAL,All students,1,All students,33.8845561959454,1,0
595,2019,R3,2019,1,Grade 4,ALD:AD,MAT,4,MRPCM,IN,Indiana,TOTAL,All students,1,All students,11.0081250919137,1,0
596,2019,R3,2019,1,Grade 4,ALD:BA,MAT,4,MRPCM,IN,Indiana,TOTAL,All students,1,All students,37.04341390197,1,0
597,2019,R3,2019,1,Grade 4,MN:MN,MAT,4,MRPCM,IN,Indiana,TOTAL,All students,1,All students,244.883129817521,1,0
598,2019,R3,2019,1,Grade 4,ALD:PR,MAT,4,MRPCM,IN,Indiana,TOTAL,All students,1,All students,36.0603105309205,1,0
599,2019,R3,2019,1,Grade 4,SD:SD,MAT,4,MRPCM,IN,Indiana,TOTAL,All students,1,All students,31.4218357943094,1,0
600,2019,R3,2019,1,Grade 4,ALD:AD,MAT,4,MRPCM,KS,Kansas,TOTAL,All students,1,All students,7.80914651409876,1,0
601,2019,R3,2019,1,Grade 4,ALD:BA,MAT,4,MRPCM,KS,Kansas,TOTAL,All students,1,All students,39.0690704162374,1,0
602,2019,R3,2019,1,Grade 4,MN:MN,MAT,4,MRPCM,KS,Kansas,TOTAL,All students,1,All students,239.439793698183,1,0
603,2019,R3,2019,1,Grade 4,ALD:PR,MAT,4,MRPCM,KS,Kansas,TOTAL,All students,1,All students,32.5011319398049,1,0
604,2019,R3,2019,1,Grade 4,SD:SD,MAT,4,MRPCM,KS,Kansas,TOTAL,All students,1,All students,31.5532263513781,1,0
605,2019,R3,2019,1,Grade 4,ALD:AD,MAT,4,MRPCM,KY,Kentucky,TOTAL,All students,1,All students,7.20923043475166,1,0
606,2019,R3,2019,1,Grade 4,ALD:BA,MAT,4,MRPCM,KY,Kentucky,TOTAL,All students,1,All students,40.7601506150326,1,0
607,2019,R3,2019,1,Grade 4,MN:MN,MAT,4,MRPCM,KY,Kentucky,TOTAL,All students,1,All students,239.310713003117,1,0
608,2019,R3,2019,1,Grade 4,ALD:PR,MAT,4,MRPCM,KY,Kentucky,TOTAL,All students,1,All students,32.7156561067716,1,0
609,2019,R3,2019,1,Grade 4,SD:SD,MAT,4,MRPCM,KY,Kentucky,TOTAL,All students,1,All students,31.5039754201352,1,0
610,2019,R3,2019,1,Grade 4,ALD:AD,MAT,4,MRPCM,LA,Louisiana,TOTAL,All students,1,All students,3.30298832923155,1,0
611,2019,R3,2019,1,Grade 4,ALD:BA,MAT,4,MRPCM,LA,Louisiana,TOTAL,All students,1,All students,44.649588712835,1,0
612,2019,R3,2019,1,Grade 4,MN:MN,MAT,4,MRPCM,LA,Louisiana,TOTAL,All students,1,All students,231.29741319736,1,0
613,2019,R3,2019,1,Grade 4,ALD:PR,MAT,4,MRPCM,LA,Louisiana,TOTAL,All students,1,All students,25.4636296857501,1,0
614,2019,R3,2019,1,Grade 4,SD:SD,MAT,4,MRPCM,LA,Louisiana,TOTAL,All students,1,All students,30.0022585606057,1,0
615,2019,R3,2019,1,Grade 4,ALD:AD,MAT,4,MRPCM,MA,Massachusetts,TOTAL,All students,1,All students,13.3773491950017,1,0
616,2019,R3,2019,1,Grade 4,ALD:BA,MAT,4,MRPCM,MA,Massachusetts,TOTAL,All students,1,All students,34.9839177233468,1,0
617,2019,R3,2019,1,Grade 4,MN:MN,MAT,4,MRPCM,MA,Massachusetts,TOTAL,All students,1,All students,247.319439954575,1,0
618,2019,R3,2019,1,Grade 4,ALD:PR,MAT,4,MRPCM,MA,Massachusetts,TOTAL,All students,1,All students,36.8166474864239,1,0
619,2019,R3,2019,1,Grade 4,SD:SD,MAT,4,MRPCM,MA,Massachusetts,TOTAL,All students,1,All students,31.9458482001273,1,0
620,2019,R3,2019,1,Grade 4,ALD:AD,MAT,4,MRPCM,MD,Maryland,TOTAL,All students,1,All students,10.9907198124049,1,0
621,2019,R3,2019,1,Grade 4,ALD:BA,MAT,4,MRPCM,MD,Maryland,TOTAL,All students,1,All students,36.66341282101,1,0
622,2019,R3,2019,1,Grade 4,MN:MN,MAT,4,MRPCM,MD,Maryland,TOTAL,All students,1,All students,238.562488491722,1,0
623,2019,R3,2019,1,Grade 4,ALD:PR,MAT,4,MRPCM,MD,Maryland,TOTAL,All students,1,All students,28.1237976161012,1,0
624,2019,R3,2019,1,Grade 4,SD:SD,MAT,4,MRPCM,MD,Maryland,TOTAL,All students,1,All students,35.1103374306491,1,0
625,2019,R3,2019,1,Grade 4,ALD:AD,MAT,4,MRPCM,ME,Maine,TOTAL,All students,1,All students,8.10949366783048,1,0
626,2019,R3,2019,1,Grade 4,ALD:BA,MAT,4,MRPCM,ME,Maine,TOTAL,All students,1,All students,39.681805003428,1,0
627,2019,R3,2019,1,Grade 4,MN:MN,MAT,4,MRPCM,ME,Maine,TOTAL,All students,1,All students,240.757590343136,1,0
628,2019,R3,2019,1,Grade 4,ALD:PR,MAT,4,MRPCM,ME,Maine,TOTAL,All students,1,All students,33.6561671171442,1,0
629,2019,R3,2019,1,Grade 4,SD:SD,MAT,4,MRPCM,ME,Maine,TOTAL,All students,1,All students,31.2243651181298,1,0
630,2019,R3,2019,1,Grade 4,ALD:AD,MAT,4,MRPCM,MI,Michigan,TOTAL,All students,1,All students,6.59169390877616,1,0
631,2019,R3,2019,1,Grade 4,ALD:BA,MAT,4,MRPCM,MI,Michigan,TOTAL,All students,1,All students,40.564533552112,1,0
632,2019,R3,2019,1,Grade 4,MN:MN,MAT,4,MRPCM,MI,Michigan,TOTAL,All students,1,All students,236.15158485638,1,0
633,2019,R3,2019,1,Grade 4,ALD:PR,MAT,4,MRPCM,MI,Michigan,TOTAL,All students,1,All students,29.0004723594224,1,0
634,2019,R3,2019,1,Grade 4,SD:SD,MAT,4,MRPCM,MI,Michigan,TOTAL,All students,1,All students,31.6270824811664,1,0
635,2019,R3,2019,1,Grade 4,ALD:AD,MAT,4,MRPCM,MN,Minnesota,TOTAL,All students,1,All students,14.3137310868642,1,0
636,2019,R3,2019,1,Grade 4,ALD:BA,MAT,4,MRPCM,MN,Minnesota,TOTAL,All students,1,All students,32.4790207846705,1,0
637,2019,R3,2019,1,Grade 4,MN:MN,MAT,4,MRPCM,MN,Minnesota,TOTAL,All students,1,All students,248.409532777318,1,0
638,2019,R3,2019,1,Grade 4,ALD:PR,MAT,4,MRPCM,MN,Minnesota,TOTAL,All students,1,All students,38.5390807344271,1,0
639,2019,R3,2019,1,Grade 4,SD:SD,MAT,4,MRPCM,MN,Minnesota,TOTAL,All students,1,All students,32.6432163790422,1,0
640,2019,R3,2019,1,Grade 4,ALD:AD,MAT,4,MRPCM,MO,Missouri,TOTAL,All students,1,All students,6.87521691847041,1,0
641,2019,R3,2019,1,Grade 4,ALD:BA,MAT,4,MRPCM,MO,Missouri,TOTAL,All students,1,All students,40.4003850754822,1,0
642,2019,R3,2019,1,Grade 4,MN:MN,MAT,4,MRPCM,MO,Missouri,TOTAL,All students,1,All students,238.41019058942,1,0
643,2019,R3,2019,1,Grade 4,ALD:PR,MAT,4,MRPCM,MO,Missouri,TOTAL,All students,1,All students,32.447364808585,1,0
644,2019,R3,2019,1,Grade 4,SD:SD,MAT,4,MRPCM,MO,Missouri,TOTAL,All students,1,All students,31.8399578286976,1,0
645,2019,R3,2019,1,Grade 4,ALD:AD,MAT,4,MRPCM,MS,Mississippi,TOTAL,All students,1,All students,5.73465316636953,1,0
646,2019,R3,2019,1,Grade 4,ALD:BA,MAT,4,MRPCM,MS,Mississippi,TOTAL,All students,1,All students,45.3749403845242,1,0
647,2019,R3,2019,1,Grade 4,MN:MN,MAT,4,MRPCM,MS,Mississippi,TOTAL,All students,1,All students,240.706890333851,1,0
648,2019,R3,2019,1,Grade 4,ALD:PR,MAT,4,MRPCM,MS,Mississippi,TOTAL,All students,1,All students,33.098034767053,1,0
649,2019,R3,2019,1,Grade 4,SD:SD,MAT,4,MRPCM,MS,Mississippi,TOTAL,All students,1,All students,26.8262752383192,1,0
650,2019,R3,2019,1,Grade 4,ALD:AD,MAT,4,MRPCM,MT,Montana,TOTAL,All students,1,All students,7.00117697719956,1,0
651,2019,R3,2019,1,Grade 4,ALD:BA,MAT,4,MRPCM,MT,Montana,TOTAL,All students,1,All students,39.8509524243522,1,0
652,2019,R3,2019,1,Grade 4,MN:MN,MAT,4,MRPCM,MT,Montana,TOTAL,All students,1,All students,241.113189876112,1,0
653,2019,R3,2019,1,Grade 4,ALD:PR,MAT,4,MRPCM,MT,Montana,TOTAL,All students,1,All students,35.5746235077475,1,0
654,2019,R3,2019,1,Grade 4,SD:SD,MAT,4,MRPCM,MT,Montana,TOTAL,All students,1,All students,30.104733307513,1,0
655,2019,R3,2019,1,Grade 4,ALD:AD,MAT,4,MRPCM,NC,North Carolina,TOTAL,All students,1,All students,8.44392383240929,1,0
656,2019,R3,2019,1,Grade 4,ALD:BA,MAT,4,MRPCM,NC,North Carolina,TOTAL,All students,1,All students,40.7416128419894,1,0
657,2019,R3,2019,1,Grade 4,MN:MN,MAT,4,MRPCM,NC,North Carolina,TOTAL,All students,1,All students,241.408136375873,1,0
658,2019,R3,2019,1,Grade 4,ALD:PR,MAT,4,MRPCM,NC,North Carolina,TOTAL,All students,1,All students,32.9293433093534,1,0
659,2019,R3,2019,1,Grade 4,SD:SD,MAT,4,MRPCM,NC,North Carolina,TOTAL,All students,1,All students,30.4700827700979,1,0
660,2019,R3,2019,1,Grade 4,ALD:AD,MAT,4,MRPCM,ND,North Dakota,TOTAL,All students,1,All students,7.33831161969849,1,0
661,2019,R3,2019,1,Grade 4,ALD:BA,MAT,4,MRPCM,ND,North Dakota,TOTAL,All students,1,All students,39.8788338330679,1,0
662,2019,R3,2019,1,Grade 4,MN:MN,MAT,4,MRPCM,ND,North Dakota,TOTAL,All students,1,All students,242.928390806625,1,0
663,2019,R3,2019,1,Grade 4,ALD:PR,MAT,4,MRPCM,ND,North Dakota,TOTAL,All students,1,All students,37.0040425673205,1,0
664,2019,R3,2019,1,Grade 4,SD:SD,MAT,4,MRPCM,ND,North Dakota,TOTAL,All students,1,All students,28.8270529055937,1,0
665,2019,R3,2019,1,Grade 4,ALD:AD,MAT,4,MRPCM,NE,Nebraska,TOTAL,All students,1,All students,9.76073733786163,1,0
666,2019,R3,2019,1,Grade 4,ALD:BA,MAT,4,MRPCM,NE,Nebraska,TOTAL,All students,1,All students,38.6413043862452,1,0
667,2019,R3,2019,1,Grade 4,MN:MN,MAT,4,MRPCM,NE,Nebraska,TOTAL,All students,1,All students,243.770986026308,1,0
668,2019,R3,2019,1,Grade 4,ALD:PR,MAT,4,MRPCM,NE,Nebraska,TOTAL,All students,1,All students,35.7242290796181,1,0
669,2019,R3,2019,1,Grade 4,SD:SD,MAT,4,MRPCM,NE,Nebraska,TOTAL,All students,1,All students,30.7854992989495,1,0
670,2019,R3,2019,1,Grade 4,ALD:AD,MAT,4,MRPCM,NH,New Hampshire,TOTAL,All students,1,All students,9.0010367600418,1,0
671,2019,R3,2019,1,Grade 4,ALD:BA,MAT,4,MRPCM,NH,New Hampshire,TOTAL,All students,1,All students,39.8854708599892,1,0
672,2019,R3,2019,1,Grade 4,MN:MN,MAT,4,MRPCM,NH,New Hampshire,TOTAL,All students,1,All students,244.559196330017,1,0
673,2019,R3,2019,1,Grade 4,ALD:PR,MAT,4,MRPCM,NH,New Hampshire,TOTAL,All students,1,All students,36.8180472351867,1,0
674,2019,R3,2019,1,Grade 4,SD:SD,MAT,4,MRPCM,NH,New Hampshire,TOTAL,All students,1,All students,29.7196536039001,1,0
675,2019,R3,2019,1,Grade 4,ALD:AD,MAT,4,MRPCM,NJ,New Jersey,TOTAL,All students,1,All students,11.594838289046,1,0
676,2019,R3,2019,1,Grade 4,ALD:BA,MAT,4,MRPCM,NJ,New Jersey,TOTAL,All students,1,All students,37.0847770952603,1,0
677,2019,R3,2019,1,Grade 4,MN:MN,MAT,4,MRPCM,NJ,New Jersey,TOTAL,All students,1,All students,245.931598653239,1,0
678,2019,R3,2019,1,Grade 4,ALD:PR,MAT,4,MRPCM,NJ,New Jersey,TOTAL,All students,1,All students,36.5611059885087,1,0
679,2019,R3,2019,1,Grade 4,SD:SD,MAT,4,MRPCM,NJ,New Jersey,TOTAL,All students,1,All students,31.0737741258616,1,0
680,2019,R3,2019,1,Grade 4,ALD:AD,MAT,4,MRPCM,NM,New Mexico,TOTAL,All students,1,All students,4.40407573848026,1,0
681,2019,R3,2019,1,Grade 4,ALD:BA,MAT,4,MRPCM,NM,New Mexico,TOTAL,All students,1,All students,43.5753957852039,1,0
682,2019,R3,2019,1,Grade 4,MN:MN,MAT,4,MRPCM,NM,New Mexico,TOTAL,All students,1,All students,231.110316729628,1,0
683,2019,R3,2019,1,Grade 4,ALD:PR,MAT,4,MRPCM,NM,New Mexico,TOTAL,All students,1,All students,24.3188038918218,1,0
684,2019,R3,2019,1,Grade 4,SD:SD,MAT,4,MRPCM,NM,New Mexico,TOTAL,All students,1,All students,31.0879382923639,1,0
685,2019,R3,2019,1,Grade 4,ALD:AD,MAT,4,MRPCM,NT,National,TOTAL,All students,1,All students,8.72298673613834,1,0
686,2019,R3,2019,1,Grade 4,ALD:BA,MAT,4,MRPCM,NT,National,TOTAL,All students,1,All students,39.5470544404934,1,0
687,2019,R3,2019,1,Grade 4,MN:MN,MAT,4,MRPCM,NT,National,TOTAL,All students,1,All students,240.526149981042,1,0
688,2019,R3,2019,1,Grade 4,ALD:PR,MAT,4,MRPCM,NT,National,TOTAL,All students,1,All students,32.3351947779706,1,0
689,2019,R3,2019,1,Grade 4,SD:SD,MAT,4,MRPCM,NT,National,TOTAL,All students,1,All students,31.7652629863339,1,0
690,2019,R3,2019,1,Grade 4,ALD:AD,MAT,4,MRPCM,NV,Nevada,TOTAL,All students,1,All students,5.56351652018549,1,0
691,2019,R3,2019,1,Grade 4,ALD:BA,MAT,4,MRPCM,NV,Nevada,TOTAL,All students,1,All students,42.8152882578312,1,0
692,2019,R3,2019,1,Grade 4,MN:MN,MAT,4,MRPCM,NV,Nevada,TOTAL,All students,1,All students,235.626272636424,1,0
693,2019,R3,2019,1,Grade 4,ALD:PR,MAT,4,MRPCM,NV,Nevada,TOTAL,All students,1,All students,28.7395525708178,1,0
694,2019,R3,2019,1,Grade 4,SD:SD,MAT,4,MRPCM,NV,Nevada,TOTAL,All students,1,All students,30.5506215022155,1,0
695,2019,R3,2019,1,Grade 4,ALD:AD,MAT,4,MRPCM,NY,New York,TOTAL,All students,1,All students,7.85554546292148,1,0
696,2019,R3,2019,1,Grade 4,ALD:BA,MAT,4,MRPCM,NY,New York,TOTAL,All students,1,All students,39.5385473501123,1,0
697,2019,R3,2019,1,Grade 4,MN:MN,MAT,4,MRPCM,NY,New York,TOTAL,All students,1,All students,236.730707220478,1,0
698,2019,R3,2019,1,Grade 4,ALD:PR,MAT,4,MRPCM,NY,New York,TOTAL,All students,1,All students,29.0844961884909,1,0
699,2019,R3,2019,1,Grade 4,SD:SD,MAT,4,MRPCM,NY,New York,TOTAL,All students,1,All students,33.2660885231795,1,0
700,2019,R3,2019,1,Grade 4,ALD:AD,MAT,4,MRPCM,OH,Ohio,TOTAL,All students,1,All students,7.83815585578399,1,0
701,2019,R3,2019,1,Grade 4,ALD:BA,MAT,4,MRPCM,OH,Ohio,TOTAL,All students,1,All students,40.7794879305828,1,0
702,2019,R3,2019,1,Grade 4,MN:MN,MAT,4,MRPCM,OH,Ohio,TOTAL,All students,1,All students,241.140473457804,1,0
703,2019,R3,2019,1,Grade 4,ALD:PR,MAT,4,MRPCM,OH,Ohio,TOTAL,All students,1,All students,33.2879101787334,1,0
704,2019,R3,2019,1,Grade 4,SD:SD,MAT,4,MRPCM,OH,Ohio,TOTAL,All students,1,All students,29.8977586258482,1,0
705,2019,R3,2019,1,Grade 4,ALD:AD,MAT,4,MRPCM,OK,Oklahoma,TOTAL,All students,1,All students,4.51744101860309,1,0
706,2019,R3,2019,1,Grade 4,ALD:BA,MAT,4,MRPCM,OK,Oklahoma,TOTAL,All students,1,All students,45.8011329696747,1,0
707,2019,R3,2019,1,Grade 4,MN:MN,MAT,4,MRPCM,OK,Oklahoma,TOTAL,All students,1,All students,237.195424934057,1,0
708,2019,R3,2019,1,Grade 4,ALD:PR,MAT,4,MRPCM,OK,Oklahoma,TOTAL,All students,1,All students,29.9830473672487,1,0
709,2019,R3,2019,1,Grade 4,SD:SD,MAT,4,MRPCM,OK,Oklahoma,TOTAL,All students,1,All students,27.7761472055949,1,0
710,2019,R3,2019,1,Grade 4,ALD:AD,MAT,4,MRPCM,OR,Oregon,TOTAL,All students,1,All students,8.57324261838242,1,0
711,2019,R3,2019,1,Grade 4,ALD:BA,MAT,4,MRPCM,OR,Oregon,TOTAL,All students,1,All students,38.1496989699102,1,0
712,2019,R3,2019,1,Grade 4,MN:MN,MAT,4,MRPCM,OR,Oregon,TOTAL,All students,1,All students,236.3490312284,1,0
713,2019,R3,2019,1,Grade 4,ALD:PR,MAT,4,MRPCM,OR,Oregon,TOTAL,All students,1,All students,28.6734852366192,1,0
714,2019,R3,2019,1,Grade 4,SD:SD,MAT,4,MRPCM,OR,Oregon,TOTAL,All students,1,All students,34.340391939534,1,0
715,2019,R3,2019,1,Grade 4,ALD:AD,MAT,4,MRPCM,PA,Pennsylvania,TOTAL,All students,1,All students,12.4038008341655,1,0
716,2019,R3,2019,1,Grade 4,ALD:BA,MAT,4,MRPCM,PA,Pennsylvania,TOTAL,All students,1,All students,34.0108685262691,1,0
717,2019,R3,2019,1,Grade 4,MN:MN,MAT,4,MRPCM,PA,Pennsylvania,TOTAL,All students,1,All students,243.936852140578,1,0
718,2019,R3,2019,1,Grade 4,ALD:PR,MAT,4,MRPCM,PA,Pennsylvania,TOTAL,All students,1,All students,34.9093432405004,1,0
719,2019,R3,2019,1,Grade 4,SD:SD,MAT,4,MRPCM,PA,Pennsylvania,TOTAL,All students,1,All students,34.1341622258383,1,0
720,2019,R3,2019,1,Grade 4,ALD:AD,MAT,4,MRPCM,RI,Rhode Island,TOTAL,All students,1,All students,6.61734752156239,1,0
721,2019,R3,2019,1,Grade 4,ALD:BA,MAT,4,MRPCM,RI,Rhode Island,TOTAL,All students,1,All students,40.0982393611863,1,0
722,2019,R3,2019,1,Grade 4,MN:MN,MAT,4,MRPCM,RI,Rhode Island,TOTAL,All students,1,All students,239.344046162253,1,0
723,2019,R3,2019,1,Grade 4,ALD:PR,MAT,4,MRPCM,RI,Rhode Island,TOTAL,All students,1,All students,33.8485505988726,1,0
724,2019,R3,2019,1,Grade 4,SD:SD,MAT,4,MRPCM,RI,Rhode Island,TOTAL,All students,1,All students,30.6601510361037,1,0
725,2019,R3,2019,1,Grade 4,ALD:AD,MAT,4,MRPCM,SC,South Carolina,TOTAL,All students,1,All students,7.15311632649386,1,0
726,2019,R3,2019,1,Grade 4,ALD:BA,MAT,4,MRPCM,SC,South Carolina,TOTAL,All students,1,All students,40.3127435002221,1,0
727,2019,R3,2019,1,Grade 4,MN:MN,MAT,4,MRPCM,SC,South Carolina,TOTAL,All students,1,All students,236.754522609384,1,0
728,2019,R3,2019,1,Grade 4,ALD:PR,MAT,4,MRPCM,SC,South Carolina,TOTAL,All students,1,All students,29.1816755927397,1,0
729,2019,R3,2019,1,Grade 4,SD:SD,MAT,4,MRPCM,SC,South Carolina,TOTAL,All students,1,All students,31.6224645626492,1,0
730,2019,R3,2019,1,Grade 4,ALD:AD,MAT,4,MRPCM,SD,South Dakota,TOTAL,All students,1,All students,6.86293419538853,1,0
731,2019,R3,2019,1,Grade 4,ALD:BA,MAT,4,MRPCM,SD,South Dakota,TOTAL,All students,1,All students,39.8732734495187,1,0
732,2019,R3,2019,1,Grade 4,MN:MN,MAT,4,MRPCM,SD,South Dakota,TOTAL,All students,1,All students,241.296277726994,1,0
733,2019,R3,2019,1,Grade 4,ALD:PR,MAT,4,MRPCM,SD,South Dakota,TOTAL,All students,1,All students,36.1713115075612,1,0
734,2019,R3,2019,1,Grade 4,SD:SD,MAT,4,MRPCM,SD,South Dakota,TOTAL,All students,1,All students,30.278876360592,1,0
735,2019,R3,2019,1,Grade 4,ALD:AD,MAT,4,MRPCM,TN,Tennessee,TOTAL,All students,1,All students,8.54961658918345,1,0
736,2019,R3,2019,1,Grade 4,ALD:BA,MAT,4,MRPCM,TN,Tennessee,TOTAL,All students,1,All students,39.5447836776902,1,0
737,2019,R3,2019,1,Grade 4,MN:MN,MAT,4,MRPCM,TN,Tennessee,TOTAL,All students,1,All students,239.698504109313,1,0
738,2019,R3,2019,1,Grade 4,ALD:PR,MAT,4,MRPCM,TN,Tennessee,TOTAL,All students,1,All students,31.3444097158947,1,0
739,2019,R3,2019,1,Grade 4,SD:SD,MAT,4,MRPCM,TN,Tennessee,TOTAL,All students,1,All students,31.8760941453184,1,0
740,2019,R3,2019,1,Grade 4,ALD:AD,MAT,4,MRPCM,TX,Texas,TOTAL,All students,1,All students,9.23249477901794,1,0
741,2019,R3,2019,1,Grade 4,ALD:BA,MAT,4,MRPCM,TX,Texas,TOTAL,All students,1,All students,40.71414336654,1,0
742,2019,R3,2019,1,Grade 4,MN:MN,MAT,4,MRPCM,TX,Texas,TOTAL,All students,1,All students,243.616542643714,1,0
743,2019,R3,2019,1,Grade 4,ALD:PR,MAT,4,MRPCM,TX,Texas,TOTAL,All students,1,All students,34.4403628672886,1,0
744,2019,R3,2019,1,Grade 4,SD:SD,MAT,4,MRPCM,TX,Texas,TOTAL,All students,1,All students,29.6546993912859,1,0
745,2019,R3,2019,1,Grade 4,ALD:AD,MAT,4,MRPCM,UT,Utah,TOTAL,All students,1,All students,10.7725463916896,1,0
746,2019,R3,2019,1,Grade 4,ALD:BA,MAT,4,MRPCM,UT,Utah,TOTAL,All students,1,All students,36.0743032491463,1,0
747,2019,R3,2019,1,Grade 4,MN:MN,MAT,4,MRPCM,UT,Utah,TOTAL,All students,1,All students,243.78904583418,1,0
748,2019,R3,2019,1,Grade 4,ALD:PR,MAT,4,MRPCM,UT,Utah,TOTAL,All students,1,All students,35.5721521683552,1,0
749,2019,R3,2019,1,Grade 4,SD:SD,MAT,4,MRPCM,UT,Utah,TOTAL,All students,1,All students,32.0711265600707,1,0
750,2019,R3,2019,1,Grade 4,ALD:AD,MAT,4,MRPCM,VA,Virginia,TOTAL,All students,1,All students,11.8294623265723,1,0
751,2019,R3,2019,1,Grade 4,ALD:BA,MAT,4,MRPCM,VA,Virginia,TOTAL,All students,1,All students,39.0681499540982,1,0
752,2019,R3,2019,1,Grade 4,MN:MN,MAT,4,MRPCM,VA,Virginia,TOTAL,All students,1,All students,246.88947954089,1,0
753,2019,R3,2019,1,Grade 4,ALD:PR,MAT,4,MRPCM,VA,Virginia,TOTAL,All students,1,All students,36.0783229552788,1,0
754,2019,R3,2019,1,Grade 4,SD:SD,MAT,4,MRPCM,VA,Virginia,TOTAL,All students,1,All students,30.2409558638634,1,0
755,2019,R3,2019,1,Grade 4,ALD:AD,MAT,4,MRPCM,VT,Vermont,TOTAL,All students,1,All students,6.86803172673167,1,0
756,2019,R3,2019,1,Grade 4,ALD:BA,MAT,4,MRPCM,VT,Vermont,TOTAL,All students,1,All students,42.2337420535616,1,0
757,2019,R3,2019,1,Grade 4,MN:MN,MAT,4,MRPCM,VT,Vermont,TOTAL,All students,1,All students,238.89989740832,1,0
758,2019,R3,2019,1,Grade 4,ALD:PR,MAT,4,MRPCM,VT,Vermont,TOTAL,All students,1,All students,31.9276382659418,1,0
759,2019,R3,2019,1,Grade 4,SD:SD,MAT,4,MRPCM,VT,Vermont,TOTAL,All students,1,All students,30.8882660880836,1,0
760,2019,R3,2019,1,Grade 4,ALD:AD,MAT,4,MRPCM,WA,Washington,TOTAL,All students,1,All students,9.42727991846263,1,0
761,2019,R3,2019,1,Grade 4,ALD:BA,MAT,4,MRPCM,WA,Washington,TOTAL,All students,1,All students,39.5260969030921,1,0
762,2019,R3,2019,1,Grade 4,MN:MN,MAT,4,MRPCM,WA,Washington,TOTAL,All students,1,All students,239.510817473469,1,0
763,2019,R3,2019,1,Grade 4,ALD:PR,MAT,4,MRPCM,WA,Washington,TOTAL,All students,1,All students,29.8509294575866,1,0
764,2019,R3,2019,1,Grade 4,SD:SD,MAT,4,MRPCM,WA,Washington,TOTAL,All students,1,All students,32.7555733184546,1,0
765,2019,R3,2019,1,Grade 4,ALD:AD,MAT,4,MRPCM,WI,Wisconsin,TOTAL,All students,1,All students,10.5754646880497,1,0
766,2019,R3,2019,1,Grade 4,ALD:BA,MAT,4,MRPCM,WI,Wisconsin,TOTAL,All students,1,All students,35.1672523593268,1,0
